t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,t100,t101,t102,t103,t104,t105,t106,t107,t108,t109,t110,t111,t112,t113,t114,t115,t116,t117,t118,t119,t120,t121,t122,t123,t124,t125,t126,t127,t128,t129,t130,t131,t132,t133,t134,t135,t136,t137,t138,t139,t140,t141,t142,t143,t144,t145,t146,t147,t148,t149,t150,t151,t152,t153,t154,t155,t156,t157,t158,t159,t160,t161,t162,t163,t164,t165,t166,t167,t168,t169,t170,t171,t172,t173,t174,t175,t176,t177,t178,t179,t180,t181,t182,t183,t184,t185,t186,t187,label
0.9362549782,0.7870336771,0.4375226498,0.1984788179,0.006157189608,0,0.05179283023,0.08475190401,0.08185440302,0.08511409163,0.087649405,0.09018471837,0.09453096986,0.0967040956,0.09887722135,0.1028612852,0.1148134768,0.1206084788,0.1274900436,0.1293009818,0.1423397362,0.1524809897,0.1568272412,0.1651575565,0.1767475605,0.1894241273,0.2082578838,0.2281782031,0.2502716482,0.2712785304,0.2973560393,0.3219847977,0.3451648057,0.3614632487,0.3665338755,0.3676204383,0.3596523106,0.3353857398,0.3067729175,0.2723650932,0.2354219556,0.2082578838,0.186888814,0.166606307,0.1528431773,0.1408909857,0.1325606704,0.1293009818,0.124230355,0.1238681674,0.1216950417,0.1166244149,0.1166244149,0.115537852,0.1206084788,0.1253169179,0.1245925426,0.1235059798,0.1278522313,0.127127856,0.1311119199,0.130025357,0.1267656684,0.1253169179,0.1274900436,0.1321984828,0.1289387941,0.1289387941,0.1274900436,0.1220572293,0.1206084788,0.118435353,0.1191597283,0.1198841035,0.1180731654,0.1166244149,0.115537852,0.1144512892,0.1159000397,0.1144512892,0.1180731654,0.1325606704,0.1550163031,0.1742122471,0.2031872571,0.2310757041,0.2426657081,0.2596885264,0.2680188417,0.2426657081,0.2202100754,0.2115175724,0.1847156882,0.1365447342,0.1108294129,0.1101050377,0.1035856605,0.09634190798,0.09779065847,0.09272003174,0.07207533717,0.1075697243,0.2082578838,0.6095617414,1,0.9550887346,0.6026802063,0.2977182269,0.08728721738,0.04273813963,0.0981528461,0.1354581714,0.1321984828,0.1354581714,0.1408909857,0.1423397362,0.144512862,0.1481347382,0.1484969258,0.1593625546,0.1655197442,0.1705903709,0.1749366224,0.1829047501,0.1850778759,0.1970300674,0.2071713209,0.2144150734,0.2249185145,0.2404925823,0.254255712,0.2752625942,0.2962694764,0.3241579235,0.3480623066,0.3726910651,0.3846432567,0.4005795121,0.4089098275,0.4085476398,0.4009416997,0.3817457557,0.3524085581,0.3183629215,0.2796088457,0.2549800873,0.2274538279,0.2057225704,0.189786315,0.1763853729,0.1644331813,0.160811305,0.1542919278,0.1521188021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9412151575,0.5617460012,0.3590699732,0.2195656896,0.2349199355,0.2474226803,0.2454485595,0.2393068671,0.241500333,0.2425970584,0.2450098693,0.2472033352,0.2502741814,0.254661113,0.2559771836,0.2618995309,0.2643123567,0.2700153589,0.2796666026,0.2847115695,0.2930467129,0.3020399213,0.3112524748,0.3281421363,0.3434963822,0.3568765223,0.371353358,0.3836367726,0.3939460516,0.3994297087,0.4038166404,0.40250054,0.3937267065,0.368940562,0.3393287957,0.3114718199,0.2869050205,0.267383188,0.2535643876,0.2476420254,0.2382101268,0.236455366,0.236455366,0.2366747111,0.2357973307,0.2325071245,0.2320684344,0.2322877795,0.2349199355,0.2347005904,0.2327264696,0.2318490893,0.2309717089,0.2292169333,0.2329458147,0.2320684344,0.2292169333,0.2305330187,0.228558898,0.2287782431,0.2272428125,0.2298749685,0.2274621576,0.2272428125,0.2246106565,0.2268041223,0.2250493467,0.2219785005,0.2221978456,0.220881775,0.2189076543,0.2167141885,0.2180302739,0.2169335335,0.2171528786,0.2151787728,0.2143013775,0.2134239972,0.2125466168,0.2184689641,0.231191054,0.2434744388,0.2489581108,0.2485194057,0.2575125992,0.2686992884,0.2746216357,0.2616801858,0.2550998032,0.2228558958,0.2055275291,0.1985084414,0.1934634745,0.1866637468,0.1840315908,0.181838125,0.1824961603,0.1831541955,0.1811800897,0.1803026944,0.1811800897,0.1787672788,0.1342399716,0,0.123491995,0.3801272213,0.7442421317,1,0.5985961556,0.3803465664,0.1875411272,0.1952182502,0.2125466168,0.2099144608,0.2061855644,0.2031147182,0.2055275291,0.2085983753,0.2072823048,0.2132046521,0.2160561532,0.2189076543,0.220881775,0.2248300016,0.2283395529,0.2333845198,0.2419390231,0.2509322166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.8776454926,0.5079365373,0.2109788358,0.1560846567,0.1507936567,0.1600529104,0.1752645522,0.1706349254,0.1712962985,0.1865079403,0.1587301642,0.1660052836,0.1858465672,0.1679894179,0.1699735522,0.1785714328,0.1951058209,0.2215608507,0.1984127015,0.2354497313,0.2261904776,0.2698412836,0.2791005373,0.2876984179,0.3247354627,0.3505291045,0.3730158806,0.4034391642,0.4358465672,0.4887566268,0.4841269851,0.4933862388,0.5271164179,0.5145502687,0.5330687761,0.4768518507,0.4173280299,0.3716931343,0.3320105672,0.2910052836,0.3095238209,0.2466931194,0.2341269851,0.2215608507,0.2182539701,0.2003968209,0.1884920597,0.2142857164,0.1984127015,0.1997354478,0.2050264478,0.1984127015,0.195767194,0.1984127015,0.2017195821,0.2195767164,0.2169312239,0.2076719552,0.2043650746,0.1970899403,0.206349209,0.2566137612,0.1964285672,0.1911375672,0.1944444478,0.1884920597,0.1911375672,0.2189153433,0.211640209,0.1699735522,0.1984127015,0.1679894179,0.1752645522,0.2242063433,0.1666666716,0.1732804179,0.1746031791,0.190476194,0.1732804179,0.1494708955,0.152116403,0.1640211642,0.1693121642,0.1726190448,0.2156084627,0.2248677313,0.2757936418,0.2480158657,0.282407403,0.3088624477,0.2863756716,0.2341269851,0.2552910149,0.2043650746,0.152116403,0.1375661343,0.1256613731,0.1263227463,0.1130952388,0.1137566119,0.1097883582,0.1210317463,0.1541005224,0.1150793657,0,0.01719576679,0.5152116418,0.9226190448,0.7989417911,0.3948412836,0.1455026418,0.08002645522,0.1058201045,0.1269841343,0.1408730149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.991553247,0.9446269274,0.2139840424,0.03144063801,0,0.03613327071,0.125762552,0.1468794048,0.148287192,0.150633499,0.1501642466,0.1511027664,0.1553261429,0.1628343463,0.1618958265,0.1633036137,0.1661191881,0.1755044609,0.1797278225,0.1769122481,0.1801970899,0.1895823628,0.2031909972,0.2125762552,0.2200844735,0.2365086824,0.2468324751,0.2538714111,0.2684185803,0.2975129187,0.3256686926,0.3542937636,0.3894884884,0.4176442921,0.4458000958,0.4617550373,0.4795870483,0.4927264154,0.4828718901,0.4580009282,0.4082590342,0.3552322984,0.2979821563,0.2510558367,0.2074143589,0.16846551,0.1478179246,0.1206006557,0.1163772866,0.1069920212,0.1065227613,0.1069920212,0.09995307028,0.1074612886,0.1112153903,0.1220084503,0.1248240247,0.1267010719,0.1243547648,0.1243547648,0.1243547648,0.1271703392,0.1318629682,0.1295166612,0.1318629682,0.1252932847,0.1220084503,0.1196621284,0.114500232,0.1079305485,0.1079305485,0.1032379195,0.1004223377,0.09713749588,0.09197559953,0.09197559953,0.08775223047,0.08916001767,0.09291412681,0.08540591598,0.07789769769,0.08024401963,0.07836696506,0.07930549234,0.07789769769,0.07648991048,0.08399812132,0.08775223047,0.09009854496,0.0952604413,0.1004223377,0.1008915976,0.1008915976,0.09432191402,0.0952604413,0.09713749588,0.1022993922,0.1004223377,0.1018301249,0.1004223377,0.09666822851,0.1004223377,0.1051149666,0.1126231849,0.1473486573,0.1581417173,0.177850768,0.1877053082,0.2036602497,0.2017831951,0.1923979372,0.1534490883,0.1468794048,0.1318629682,0.1079305485,0.09666822851,0.09901455045,0.09619896859,0.09619896859,0.09901455045,0.09619896859,0.09854528308,0.1079305485,0.09713749588,0.02393242531,0.05865790695,0.4354763031,0.9422805905,1,0.2717034221,0.02815579623,0.0009385265294,0.01407789811,0.1243547648,0.1539183408,0.1553261429,0.1614265591,0.1609572917,0.1600187719,0.1647114009,0.1633036137,0.1787893027,0.1839511991,0.1858282536,0.1820741445,0.1881745607,0.1961520463,0.2036602497,0.2130455226,0.2149225771,0.2280619442,0.2308775187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.97086972,0.7682064176,0.2084893882,0,0.02663337439,0.1552226394,0.2197253406,0.2417811006,0.2530170679,0.2600915432,0.2634207308,0.2717436552,0.2767374218,0.282563448,0.2829796076,0.2842280567,0.2863087952,0.2937994301,0.2996254563,0.3112775683,0.3125260174,0.3320848942,0.349979192,0.3653766215,0.3807740211,0.3970037401,0.4173949361,0.4419475794,0.473574698,0.5039533973,0.5351643562,0.5613815784,0.5826050639,0.5896795392,0.5776113272,0.5480649471,0.5018726587,0.4581772685,0.4153141975,0.3712026775,0.335414052,0.3158551753,0.3017061949,0.288389504,0.2900541127,0.2850603461,0.2796504498,0.2792342901,0.2692467868,0.2621722817,0.2575946748,0.2563462257,0.2584269643,0.2538493574,0.2555139363,0.2542654872,0.2609238327,0.2571785152,0.2588431239,0.2609238327,0.2621722817,0.2559300959,0.2538493574,0.2517686188,0.2517686188,0.2492717505,0.2496878952,0.251352489,0.2526009083,0.2530170679,0.2571785152,0.2534331977,0.2501040399,0.2509363294,0.2588431239,0.2596754134,0.2542654872,0.2546816468,0.251352489,0.2467748672,0.2463587224,0.2401165217,0.2380357832,0.2317935973,0.2363712043,0.2442779839,0.2413649559,0.2430295497,0.2438618392,0.2442779839,0.2392842323,0.2405326664,0.2463587224,0.2501040399,0.2505201697,0.2459425777,0.2509363294,0.2538493574,0.2526009083,0.2509363294,0.2471910119,0.2409488112,0.2521847785,0.2492717505,0.2467748672,0.2717436552,0.3021223545,0.2888056636,0.2888056636,0.2534331977,0.2617561519,0.2501040399,0.2517686188,0.2413649559,0.2392842323,0.2392842323,0.2505201697,0.2459425777,0.251352489,0.2467748672,0.2409488112,0.2334581763,0.2126508504,0.2979608774,0.4698293805,0.713275075,1,0.7594673038,0.2351227701,0.0491052866,0.08905534446,0.2080732435,0.2625884414,0.2846441865,0.286724925,0.2904702425,0.2975447476,0.305867672,0.305867672,0.3179359138,0.3225135207,0.3266749978,0.3258427083,0.3279234171,0.3308364451,0.3416562676,0.3512276411,0.3574698269,0.3670412004,0.3782771528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9789227247,0.9305230379,0.4832162261,0,0.1350507438,0.2763465941,0.4441842437,0.3739266098,0.3021077216,0.3348946273,0.3411397338,0.3247462809,0.3645589352,0.3489461243,0.3676815033,0.3879781365,0.3911007047,0.412958622,0.4121779799,0.4270101488,0.4605776668,0.4683840871,0.5323965549,0.5378610492,0.6206089258,0.6174863577,0.6291959286,0.6838407516,0.6955503225,0.692427814,0.6908665299,0.6854020357,0.6846213937,0.6323184967,0.6042154431,0.5245901346,0.5081967115,0.4722872674,0.4199844003,0.4434036016,0.3973458111,0.3817330301,0.3887587786,0.380952388,0.4043715894,0.3840749562,0.378610462,0.3973458111,0.3848555684,0.4004683793,0.3848555684,0.3926619887,0.3973458111,0.3934426308,0.3973458111,0.3918813467,0.379391104,0.4637002349,0.4863387942,0.5136612058,0.5378610492,0.5636221766,0.5768930316,0.5800155997,0.5761123896,0.6182669997,0.5433255434,0.5105386376,0.432474643,0.3918813467,0.3528493345,0.3333333433,0.3372365236,0.3138173223,0.3208431005,0.2966432571,0.2982045412,0.3723653257,0.4402810335,0.7166276574,1,0.6736924052,0.1920374781,0.06401249021,0.1561280191,0.431694001,0.3770491779,0.3309914172,0.3286494911,0.3497267663,0.3348946273,0.3356752396,0.3551912606,0.3645589352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9494268298,0.8772757649,0.4821308255,0.2090357393,0.04450438172,0.212407276,0.3256911635,0.342548877,0.3573836684,0.3681726158,0.3823330998,0.3924477398,0.3971678913,0.3991908431,0.3978421986,0.3910991251,0.4032366872,0.418745786,0.4254888594,0.4322319627,0.4672960341,0.4592043161,0.4834794402,0.5165205598,0.5522589087,0.5866487026,0.627107203,0.6722859144,0.7100471854,0.7437626719,0.7626432776,0.7788267136,0.763317585,0.7181389332,0.6547538638,0.5819285512,0.5097774863,0.4463924468,0.398516506,0.352663517,0.3452461362,0.3337828815,0.3250168562,0.3162508309,0.3115306795,0.3182737827,0.3162508309,0.304787606,0.3041132987,0.3088334501,0.3074848354,0.3108563721,0.3061362207,0.3135536015,0.3182737827,0.3202967048,0.3229939342,0.3209710121,0.3297370076,0.3270397782,0.3283883929,0.3283883929,0.3196223974,0.3155765235,0.3169251382,0.3155765235,0.3122049868,0.3162508309,0.304787606,0.3128792942,0.2953472733,0.2993931174,0.2805124819,0.2859069407,0.282535404,0.2757923007,0.2771409452,0.272420764,0.2730950713,0.2778152525,0.2778152525,0.2737693787,0.2771409452,0.2717464566,0.2778152525,0.2757923007,0.2717464566,0.2710721493,0.2677006125,0.276466608,0.3256911635,0.3533378243,0.3621038496,0.3998651505,0.418745786,0.372892797,0.3890762031,0.4005394578,0.3149022162,0.2953472733,0.2508428991,0.2501685917,0.2596088946,0.2521915138,0.2481456548,0.2447741032,0.2582602799,0.2494942695,0.2535401285,0.3513149023,0.4133513272,0.4976399243,0.8927848935,1,0.6405934095,0.2414025664,0,0.1092380285,0.2643290758,0.294672966,0.3007417321,0.3243425488,0.3378287256,0.3486176729,0.352663517,0.362778157,0.3701955378,0.3668240011,0.3701955378,0.3782872558,0.3951449692,0.4018880725,0.420768708,0.4356034994,0.4578557014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.8263328075,0.2346526682,0.01857835241,0.0577544421,0.1381260157,0.1235864311,0.11672052,0.1134895012,0.1078352183,0.1094507277,0.1122778654,0.1134895012,0.1183360294,0.1195476577,0.1183360294,0.1199515313,0.11672052,0.1211631671,0.1336833537,0.1377221346,0.1405492723,0.151453957,0.1567043662,0.168012917,0.1748788357,0.1898223013,0.2031502426,0.225363493,0.2584814131,0.2851373255,0.3247172832,0.3517770469,0.3756058216,0.4030694664,0.434571892,0.4382067919,0.417609036,0.369143784,0.3061389327,0.2504038811,0.1902261674,0.1550888568,0.1239903048,0.10662359,0.09248788655,0.0791599378,0.08441033959,0.08319871128,0.08158320189,0.08441033959,0.088045232,0.09127625078,0.08966074139,0.09450726956,0.09006462246,0.0872374773,0.08844911307,0.08885298669,0.09046849608,0.09208400548,0.09127625078,0.09248788655,0.09329564124,0.08885298669,0.09046849608,0.09087237716,0.09329564124,0.08481421322,0.0791599378,0.088045232,0.09168013185,0.09248788655,0.09006462246,0.09168013185,0.09289176017,0.09087237716,0.09369951487,0.09248788655,0.0872374773,0.1102584824,0.1304523498,0.1348949969,0.131260097,0.1462035477,0.1478190571,0.1377221346,0.1300484687,0.1130856201,0.1082390919,0.09329564124,0.07996769249,0.07269790024,0.06542810798,0.06542810798,0.06179321557,0.06138933823,0.06462035328,0.06381259859,0.06865912676,0.06663974375,0.06260097027,0.05492730066,0,0.0193861071,0.188610658,0.61025846,0.9741518497,0.7762520313,0.2063812613,0.0201938618,0.05411954597,0.1243941858,0.1163166389,0.1025848165,0.09773828834,0.1013731807,0.1013731807,0.1033925712,0.1037964448,0.1013731807,0.1025848165,0.1013731807,0.1094507277,0.1094507277,0.1126817465,0.1171243936,0.1256058216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.963598907,0.4725274742,0.2335164845,0.02266483568,0,0.08859889954,0.1538461596,0.1813186854,0.1744505465,0.1895604432,0.190934062,0.2026098967,0.1984890103,0.2039835155,0.1998626441,0.2087912112,0.2142857164,0.2259615362,0.2280219793,0.2328296751,0.2520604432,0.2561813295,0.2822802067,0.2877747118,0.305631876,0.3214285672,0.3344780207,0.3495879173,0.3592033088,0.3708791137,0.368131876,0.378434062,0.3846153915,0.3832417727,0.3626373708,0.338598907,0.3076923192,0.2774725258,0.2513736188,0.2376373559,0.2252747267,0.2101648301,0.2163461596,0.2087912112,0.217032969,0.2163461596,0.2225274742,0.2252747267,0.2273351699,0.2293955982,0.2362637371,0.2300824225,0.2266483456,0.2211538404,0.2211538404,0.220467031,0.2129120827,0.2156593353,0.2094780207,0.2101648301,0.2101648301,0.2094780207,0.2184065878,0.2149725258,0.2190934122,0.220467031,0.2197802216,0.2259615362,0.2266483456,0.2259615362,0.2314560413,0.2300824225,0.2287087888,0.2293955982,0.2266483456,0.2252747267,0.2383241802,0.2582417727,0.2781593502,0.3179945052,0.3475274742,0.3537088037,0.3550824225,0.2912088037,0.2712911963,0.2657966912,0.2362637371,0.2046703249,0.1964285672,0.2094780207,0.2032967061,0.2081044018,0.2115384638,0.2060439587,0.213598907,0.220467031,0.2252747267,0.2245879173,0.2664835155,0.315934062,0.4656593502,0.8200549483,1,0.4512362778,0.2699175775,0.105082415,0.1277472526,0.2273351699,0.2802197933,0.2884615362,0.293269217,0.2891483605,0.3042582273,0.309065938,0.3076923192,0.3214285672,0.3234890103,0.3276098967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.8484408855,0.3640319109,0.1704133451,0,0.1363306791,0.2748368382,0.2900652587,0.3081943393,0.3321247399,0.3372008801,0.3488034904,0.3567802608,0.3589557707,0.3517041206,0.3604061007,0.3669325709,0.3712835312,0.3850616515,0.3836113214,0.3850616515,0.3908629417,0.4075416923,0.4140681624,0.4314720929,0.4590282738,0.4829586744,0.5177664757,0.5591008067,0.5917331576,0.6243655086,0.6627991199,0.6773024201,0.6874547005,0.6997824311,0.6838288903,0.6562726498,0.596809268,0.5366207361,0.468455404,0.4147933424,0.3778100014,0.3560551107,0.3372008801,0.3321247399,0.3176214695,0.3234227598,0.3168962896,0.3074691892,0.3074691892,0.3060188591,0.302393049,0.3074691892,0.3147208095,0.3132704794,0.3147208095,0.3147208095,0.3139956594,0.3168962896,0.3183466196,0.3139956594,0.3176214695,0.3183466196,0.3176214695,0.3161711395,0.3103698194,0.3089195192,0.3031181991,0.3016678691,0.3118201494,0.3067440093,0.2980420589,0.302393049,0.2973169088,0.3002175391,0.3016678691,0.2958665788,0.2944162488,0.2886149287,0.2965917289,0.2958665788,0.2973169088,0.2965917289,0.3002175391,0.3002175391,0.299492389,0.2929659188,0.2886149287,0.2958665788,0.2936910689,0.2965917289,0.2944162488,0.2958665788,0.300942719,0.2951413989,0.2980420589,0.3002175391,0.302393049,0.3016678691,0.2922407687,0.299492389,0.303843379,0.3132704794,0.33139956,0.33284989,0.3567802608,0.3546047807,0.3444525003,0.3139956594,0.3321247399,0.3118201494,0.3401015103,0.3212472796,0.3089195192,0.2893401086,0.300942719,0.3052936792,0.3118201494,0.3067440093,0.3168962896,0.3205221295,0.3277737498,0.3712835312,0.4865844846,0.5380710363,0.7237128615,0.961566329,0.7222625017,0.3814358115,0.1914430708,0.06308919191,0.2298767269,0.3379260302,0.3422770202,0.3654822409,0.3857868016,0.3966642618,0.4046410322,0.4082668722,0.4133430123,0.4227701128,0.4176939726,0.4263959527,0.436548233,0.4394488633,0.4467005134,0.4496011734,0.4604786038,0.4699057341,0.4829586744,0.5032632351,0.5228426456,0.5518491864,0.5801305175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.5659704804,0.2221090198,0.009679062292,0.03209373355,0.114620477,0.1691288799,0.1966377944,0.2047885954,0.2139582336,0.2195618898,0.2159959227,0.2103922516,0.2129393816,0.2210901678,0.2205807418,0.2251655608,0.2302598059,0.233316347,0.2404482961,0.2450331151,0.2542027533,0.2623535395,0.2643912435,0.2827305198,0.295466125,0.3168619573,0.3352012336,0.3515028059,0.3667855263,0.3856342435,0.3968415558,0.4014263749,0.3851248026,0.3652572632,0.3245033026,0.3031075001,0.2812022269,0.2664289474,0.2475802302,0.2379011661,0.2292409539,0.2282221019,0.2261844128,0.2261844128,0.2190524638,0.2266938388,0.2266938388,0.2200713158,0.2170147747,0.2185430527,0.2205807418,0.2185430527,0.2205807418,0.2114111036,0.2185430527,0.2114111036,0.2215995938,0.2154864967,0.2226184458,0.2210901678,0.2210901678,0.2175242007,0.2129393816,0.2058074325,0.1991849244,0.2032603174,0.2052980065,0.2093734145,0.2134488076,0.2282221019,0.2465613782,0.2705043256,0.2699949145,0.2812022269,0.2852776349,0.2679572105,0.2725420296,0.2480896562,0.234335199,0.2124299556,0.1986754984,0.1884870082,0.1844116151,0.181355074,0.174732551,0.175241977,0.1574121267,0.119205296,0.2883341908,0.5766683817,0.9215486646,0.6194599867,0.2827305198,0.007641365286,0,0.0641874671,0.1497707516,0.1711665839,0.1879775822,0.1879775822,0.1946001053,0.2073357105,0.2083545625,0.2185430527,0.2129393816,0.2190524638,0.2302598059,0.2404482961,0.2470708042,0.2475802302,0.2536933124,0.2557310164,0.2572593093,0.2730514407,0.2832399309,0.3020886481,0.3275598586,0.3428425789,0.3565970361,0.3606724441,0.3927661777,0.3998981118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9936831594,0.8347910643,0.1423712373,0.007774538361,0,0.05928085372,0.1277939677,0.1379980594,0.1399416924,0.1423712373,0.1448007822,0.1501457691,0.151603505,0.154518947,0.1618075818,0.1656948477,0.1666666716,0.1681243926,0.1618075818,0.1729834825,0.1807580143,0.1817298383,0.1846452802,0.1963070929,0.2079689056,0.2220602483,0.2351797819,0.2468415946,0.2614188492,0.2798833847,0.2968901992,0.3206997216,0.3318756223,0.3401360512,0.3333333433,0.3158406317,0.2818270028,0.2517006695,0.2356656939,0.2055393606,0.1987366378,0.190476194,0.1851311922,0.1812439263,0.1783284694,0.1758989245,0.1841593832,0.1841593832,0.1802721024,0.1817298383,0.1822157502,0.1812439263,0.1836734712,0.1778425723,0.1870748252,0.1885325611,0.1851311922,0.1875607371,0.1851311922,0.1870748252,0.1817298383,0.1817298383,0.1773566604,0.1744412035,0.1754130274,0.1700680256,0.1720116585,0.1637512147,0.1637512147,0.1695821136,0.1700680256,0.1656948477,0.1676384807,0.1671525687,0.1686103046,0.1681243926,0.1749271154,0.1953352839,0.2385811508,0.2356656939,0.2244897932,0.271622926,0.2905733585,0.2823129296,0.2750242949,0.2526724935,0.2274052501,0.1972789168,0.1710398495,0.1399416924,0.1379980594,0.1341107935,0.1316812485,0.1243926138,0.1214771643,0.1253644377,0.1243926138,0.07968901843,0.115646258,0.4042759836,0.7278911471,0.9037901163,1,0.3678328395,0.02526724897,0.004859086592,0.04518950358,0.09523809701,0.1399416924,0.1375121474,0.1384839714,0.1443148702,0.1462585032,0.1462585032,0.1506316811,0.154033035,0.1559766829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.955725193,0.5916030407,0.1320610642,0.1343511492,0.1961832047,0.4053435028,0.3519083858,0.2969465554,0.3236641288,0.3068702221,0.3083969355,0.3251908422,0.3351145089,0.3427481055,0.3381679356,0.3641221225,0.3770992458,0.3900763392,0.4229007661,0.4358778596,0.4793893099,0.4862595499,0.5206106901,0.5511450171,0.5816794038,0.6198473573,0.6442748308,0.6519083977,0.6687023044,0.667175591,0.6687023044,0.6557251811,0.6366412044,0.6083969474,0.5343511701,0.4954198599,0.4366412163,0.4229007661,0.4290076196,0.3809160292,0.3992366493,0.3832060993,0.3793893158,0.3862595558,0.3763358891,0.3717557192,0.3610686958,0.3679389358,0.3969465792,0.3709923625,0.3801526725,0.3778626025,0.3564885557,0.3984732926,0.3679389358,0.3717557192,0.3374045789,0.3587786257,0.4038167894,0.4099236727,0.4694656432,0.4877862632,0.5320610404,0.5435114503,0.5702289939,0.5702289939,0.5969465375,0.576335907,0.5190839767,0.4648855031,0.3977099359,0.3549618423,0.3000000119,0.3229007721,0.3068702221,0.3099236786,0.2931297719,0.2656488419,0.311450392,0.3671755791,0.5480915904,1,0.939694643,0.5259541869,0,0.1603053361,0.2694656551,0.4427480996,0.3633587658,0.3167938888,0.3175572455,0.3175572455,0.3175572455,0.3412213624,0.3221374154,0.3717557192,0.3549618423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
