t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,t100,t101,t102,t103,t104,t105,t106,t107,t108,t109,t110,t111,t112,t113,t114,t115,t116,t117,t118,t119,t120,t121,t122,t123,t124,t125,t126,t127,t128,t129,t130,t131,t132,t133,t134,t135,t136,t137,t138,t139,t140,t141,t142,t143,t144,t145,t146,t147,t148,t149,t150,t151,t152,t153,t154,t155,t156,t157,t158,t159,t160,t161,t162,t163,t164,t165,t166,t167,t168,t169,t170,t171,t172,t173,t174,t175,t176,t177,t178,t179,t180,t181,t182,t183,t184,t185,t186,t187,label
1,0.750228703,0.5855443478,0.1692589223,0,0.08691674471,0.1820677072,0.1957913935,0.2150045782,0.2333028316,0.2031107098,0.2268984467,0.2424519658,0.2543458343,0.2634949684,0.2333028316,0.2616651356,0.2927721739,0.2927721739,0.3028362393,0.3092406094,0.3476669788,0.3449222445,0.3687099814,0.3842634857,0.4327538908,0.5022872686,0.5462031364,0.5663312078,0.5818847418,0.6001830101,0.6953339577,0.7118023634,0.7108874917,0.6651418209,0.5855443478,0.5452882051,0.4958828986,0.4400731921,0.4053064883,0.345837146,0.3659652472,0.3394327462,0.3257090449,0.3220494092,0.2854528725,0.3119853735,0.3147301078,0.3257090449,0.3193046749,0.3193046749,0.330283612,0.3247941434,0.3257090449,0.3156450093,0.297346741,0.3211344779,0.3247941434,0.3238792419,0.3165599406,0.3229643106,0.3385178447,0.3293687105,0.3376029134,0.3247941434,0.2927721739,0.3357731104,0.3293687105,0.330283612,0.3211344779,0.301921308,0.3330283761,0.3174748421,0.3202195764,0.3357731104,0.301921308,0.3275388777,0.3449222445,0.3833485842,0.4300091565,0.4236047566,0.4666056633,0.5370540023,0.5736504793,0.5809698105,0.5196706057,0.4537968934,0.3989021182,0.3531564474,0.3311985433,0.2872827053,0.2753888369,0.2516011,0.2653248012,0.2698993683,0.2607502341,0.3010064065,0.2589204013,0.6322049499,0.9899359345,0.570905745,0.3943275511,0.07868252695,0.09057639539,0.2058554441,0.2433668822,0.268984437,0.284537971,0.2763037384,0.284537971,0.2552607358,0.3028362393,0.2772186697,0.3083257079,0.3037511408,0.2836230695,0.330283612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.8842058778,1,0.4582963586,0.1694764793,0.1677018702,0.2462289333,0.34516415,0.4259094894,0.4707187116,0.4787045121,0.4835847318,0.4955634475,0.492901504,0.5062111616,0.5146406293,0.5022183061,0.5168589354,0.5066548586,0.525288403,0.5208517909,0.5146406293,0.5022183061,0.4968944192,0.5062111616,0.4751552939,0.4569653869,0.4370009005,0.4183673561,0.4214729369,0.4099378884,0.3802129626,0.4130434692,0.4276841283,0.4183673561,0.4498668909,0.4818101227,0.4764862359,0.4826974273,0.487577647,0.4764862359,0.4698314071,0.4538598061,0.4622892737,0.4396628141,0.457409054,0.4676131308,0.4773735702,0.46450755,0.4773735702,0.4494232535,0.4565217495,0.4742679596,0.4440993667,0.4582963586,0.4693877697,0.4813664556,0.46450755,0.4711623788,0.4813664556,0.4432120621,0.4782608747,0.4742679596,0.4693877697,0.491126895,0.4906832278,0.5150842667,0.507098496,0.4924578667,0.5270630121,0.5527950525,0.5971605778,0.5652173758,0.5785270333,0.5825199485,0.5683229566,0.5576752424,0.5359361172,0.4973380566,0.4822537601,0.4622892737,0.4223602414,0.3913043439,0.3975155354,0.3961845636,0.3731144667,0.3700088859,0.3824312389,0.3371783495,0.3203194439,0.642413497,0.9370008707,0.4880212843,0.04968944192,0,0.06610470265,0.1552795023,0.2945874035,0.3127772808,0.325643301,0.3504880071,0.3620230556,0.3473824263,0.3176575005,0.3491570652,0.3274179101,0.3127772808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.8113772273,0,0.1130239516,0.3450598717,0.5220808387,0.5381736755,0.5130987763,0.5265718699,0.5198353529,0.5396706462,0.537799418,0.5288173556,0.541541934,0.5333083868,0.5449101925,0.5441616774,0.5325598717,0.5479041934,0.5321856141,0.5471556783,0.5497754216,0.5385479331,0.5494012237,0.5381736755,0.5452844501,0.5479041934,0.5157185793,0.5145958066,0.4831586778,0.4951347411,0.4584580958,0.4378742576,0.4318862259,0.4105539024,0.4176646769,0.4176646769,0.4266467094,0.4483532906,0.4494760334,0.4831586778,0.4842814505,0.4977544844,0.5097305179,0.5101047754,0.5258233547,0.5160928369,0.5202096105,0.5228293538,0.5217065811,0.5359281301,0.5213323236,0.5138472915,0.5333083868,0.5363023877,0.5269461274,0.5258233547,0.5344311595,0.5628742576,0.5666167736,0.5722305179,0.5886976123,0.5800898075,0.5445359349,0.5183383226,0.527320385,0.5119760633,0.5303143859,0.5344311595,0.5254490972,0.5172155499,0.4955089688,0.5011227727,0.5134730339,0.4947604835,0.5119760633,0.4925149679,0.4943862259,0.5752245784,0.683757484,0.7649700642,0.993263483,0.8660179377,0.03106287494,0.07522454858,0.3233532906,0.5044910312,0.5157185793,0.5164670944,0.5276945829,0.5344311595,0.5291916132,0.5243263245,0.5437874198,0.5355538726,0.537799418,0.527320385,0.5363023877,0.5396706462,0.5333083868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.9784511924,0.5696969628,0.377553314,0.1993266046,0.1546576917,0.07564534247,0.05117845163,0.05162738636,0.04870931432,0.04062850773,0.04691357911,0.04668911174,0.045791246,0.04601571336,0.03726150468,0.04264871031,0.04332210869,0.04152637348,0.04107744247,0.04534231126,0.04444444552,0.0451178439,0.04601571336,0.04287317768,0.03860830516,0.04983165115,0.04489337653,0.04444444552,0.04242424294,0.04152637348,0.05185185,0.05117845163,0.05544332042,0.06509539485,0.06801346689,0.07923681289,0.08799102157,0.08888889104,0.09809203446,0.1048260406,0.1131313145,0.1169472486,0.1185185164,0.120538719,0.1162738502,0.1212121248,0.1180695817,0.114927046,0.1153759807,0.1102132425,0.1129068434,0.114927046,0.1108866408,0.1120089814,0.1048260406,0.1052749753,0.1007856354,0.09921436757,0.09786756337,0.08754208684,0.09315375984,0.08911335468,0.08372615278,0.07766554505,0.07452300936,0.07766554505,0.07766554505,0.07654321194,0.07676767558,0.08686868846,0.1212121248,0.1407407373,0.1216610521,0.1342311949,0.1373737305,0.1360269338,0.1216610521,0.1147025824,0.1097643077,0.09607183188,0.07429853827,0.06419753283,0.05185185,0.04713804647,0.04624018073,0.05028058216,0.05117845163,0.05342312157,0.03950617462,0,0.05836139247,0.316049397,0.6945005655,1,0.5860830545,0.4276094139,0.224242419,0.177553311,0.1019079685,0.05589225516,0.06262626499,0.05903479084,0.05499438941,0.05207631737,0.040179573,0.04960718378,0.04197530821,0.0352413021,0.03277216479,0.03344556689,0.03142536432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.8417132497,0.3854748607,0.03072625771,0.2718808055,0.3137802482,0.2709497213,0.1573556811,0.1582867801,0.1517690867,0.1275605261,0.1573556811,0.1331471205,0.1573556811,0.1638733745,0.1517690867,0.1973929256,0.1834264398,0.2076350152,0.218808189,0.2122904956,0.265363127,0.2625698447,0.3054003716,0.3351955414,0.3519552946,0.4394785762,0.4720670283,0.5595903397,0.6396648288,0.7104282975,0.8230912685,0.8780260682,0.9571694732,0.9795158505,0.9329608679,0.874301672,0.7122905254,0.56424582,0.4180633128,0.2774673998,0.2281191796,0.1480446905,0.1350093037,0.1033519581,0.07355679572,0.09962756187,0.07076349854,0.08566108346,0.08100558817,0.06424581259,0.09497206658,0.07355679572,0.08566108346,0.0847299844,0.06145251542,0.09404096752,0.06983239949,0.08938547224,0.08938547224,0.06983239949,0.1042830572,0.08100558817,0.09404096752,0.08938547224,0.06890130043,0.09497206658,0.06331471354,0.08379888535,0.07635009289,0.05493482202,0.08100558817,0.04934823141,0.06517691165,0.06331471354,0.03351955488,0.06517691165,0.03817504644,0.05307262391,0.04934823141,0.02979515865,0.05865921825,0.02979515865,0.04748603329,0.04469273612,0.02513966523,0.05493482202,0.03165735677,0.04189944267,0.03445065022,0.02048417181,0.05400372297,0.03072625771,0.04003724456,0.03724394739,0.01396648027,0.04283054173,0.02141527086,0.03258845583,0.0288640596,0.005586592015,0.03817504644,0.01675977744,0.02979515865,0.02793296054,0.03351955488,0.10148976,0.1163873374,0.140595898,0.1294227242,0.1778398454,0.234636873,0.1592178792,0.1331471205,0.07355679572,0.03072625771,0.0716945976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.8708946705,0.7938844562,0.668176651,0.4224235415,0.4009059966,0.3918459713,0.3442808688,0.3941109776,0.3488108814,0.4212910533,0.4077010155,0.3793884516,0.374858439,0.3567383885,0.3635334074,0.3873159587,0.3771234453,0.3544733822,0.2967157364,0.3918459713,0.3907134831,0.3759909272,0.4077010155,0.3759909272,0.4292185605,0.4303510785,0.4609286487,0.5073612928,0.463193655,0.5198187828,0.5164213181,0.5005662441,0.5628539324,0.4450736046,0.4824461937,0.4756511748,0.4597961605,0.4337485731,0.3544733822,0.4088335335,0.3952434957,0.4009059966,0.419026047,0.3510758877,0.3918459713,0.4031710029,0.3839184642,0.4065685272,0.3397508562,0.3997735083,0.3646659255,0.374858439,0.3737259209,0.3216308057,0.3793884516,0.3567383885,0.3669309318,0.4009059966,0.3929784894,0.4688561857,0.4881087244,0.4722536802,0.5583239198,0.5084937811,0.5911664963,0.6036239862,0.5571913719,0.5232163072,0.4031710029,0.3703284264,0.3306908309,0.279728204,0.3001132607,0.2276330739,0.278595686,0.279728204,0.258210659,0.2967157364,0.2083805203,0.1902604699,0.09966024756,0,0.02604756504,0.1426953524,0.6364665627,0.9207248092,0.8833522201,0.6851642132,0.6885617375,0.4824461937,0.3691959083,0.323895812,0.3431483507,0.2842582166,0.3510758877,0.3374858499,0.3182332814,0.3329558372,0.2876557112,0.3318233192,0.3374858499,0.3137032986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.487234056,0.2801418304,0.1276595742,0.09290780127,0.159574464,0.1425531954,0.1468085051,0.1475177258,0.131205678,0.156028375,0.1539007127,0.1496453881,0.1631205678,0.1517730504,0.1829787195,0.1858156025,0.1964538991,0.2049645334,0.1943262368,0.2226950377,0.2262411416,0.2425531894,0.2432624102,0.2404255271,0.2829787135,0.278014183,0.3148936033,0.3234042525,0.3056737483,0.3198581636,0.3056737483,0.2900709212,0.2702127695,0.2460992932,0.2531915009,0.2297872305,0.2163120508,0.202836886,0.1673758924,0.1921985745,0.1872340441,0.1744680852,0.1680851132,0.1517730504,0.1815602779,0.178014189,0.1744680852,0.1872340441,0.168794319,0.1822694987,0.184397161,0.1808510572,0.1723404229,0.1574468017,0.1765957475,0.1503546089,0.1553191543,0.1425531954,0.1297872365,0.1517730504,0.1276595742,0.1347517669,0.1255319118,0.1184397191,0.1319148988,0.1248226985,0.1304964572,0.115602836,0.09787233919,0.1262411326,0.1226950362,0.1141843945,0.1219858155,0.09574468434,0.1070922017,0.1482269466,0.184397161,0.1978723407,0.2829787135,0.3148936033,0.2858155966,0.3063829839,0.3141843975,0.1879432648,0.1368794292,0.0815602839,0.06737588346,0.0617021285,0.06382978708,0.0617021285,0.05673758686,0.06524822861,0.05815602839,0,0.04893616959,0.1304964572,0.618439734,0.9638298154,0.4730496407,0.2808510661,0.1007092223,0.1127659604,0.1148936152,0.1127659604,0.1297872365,0.1092198566,0.1099290773,0.123404257,0.1248226985,0.1390070915,0.1198581532,0.1432624161,0.1304964572,0.1489361674,0.1652482301,0.1574468017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.9872971177,0.769936502,0.765702188,0.8849682212,0.7762879133,0.698659122,0.6796048284,0.6944248676,0.701481998,0.7261821032,0.6718419194,0.6464361548,0.6647847295,0.70007056,0.6887791157,0.7254763842,0.6810162067,0.6901905537,0.6866619587,0.6908962727,0.6393789649,0.6175017357,0.6541990042,0.5624558926,0.5779816508,0.4975299835,0.4643613398,0.4495412707,0.3408609629,0.350740999,0.3309809566,0.29992944,0.297106564,0.2625264525,0.3274523616,0.417078346,0.466478467,0.5603387356,0.6019759774,0.6654904485,0.6436132789,0.600564599,0.6549047232,0.6499646902,0.6083274484,0.6436132789,0.6167960763,0.6633733511,0.6591390371,0.6690190434,0.6464361548,0.6584333181,0.6499646902,0.6259703636,0.6492589712,0.6633733511,0.6259703636,0.6767819524,0.6125617623,0.6464361548,0.6619619131,0.6534932852,0.6676076055,0.6429075599,0.6605504751,0.6520818472,0.633027494,0.6908962727,0.6506704092,0.7424135208,0.8031051755,0.7198306322,0.8045166135,0.7882851362,0.763585031,0.7882851362,0.6873676777,0.697953403,0.6739590764,0.6167960763,0.6316161156,0.6090331674,0.6132674813,0.5758644938,0.6062102914,0.6676076055,0.6287932396,0.3105151653,0,0.03740296513,0.5822159648,1,0.8383909464,0.7240649462,0.8772053719,0.769936502,0.5786873698,0.6414961219,0.5942131281,0.6266760826,0.6450247169,0.6153846383,0.5963302851,0.6379675269,0.6069160104,0.6422018409,0.6351446509,0.6189131737,0.6139732003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.9254302382,0.6653919816,0.2198852748,0.04933078215,0,0.03097514249,0.0447418727,0.07227533311,0.07495220006,0.0795411095,0.081453152,0.0894837454,0.09063097835,0.0818355605,0.09521988779,0.1082217991,0.118164435,0.120076485,0.1177820265,0.12390057,0.1422562152,0.1449330747,0.1705544889,0.1919694096,0.202294454,0.2317399681,0.2504779994,0.279541105,0.2956022918,0.3124282956,0.3292542994,0.3315487504,0.3388145268,0.325812608,0.3021032512,0.2661567926,0.2237093747,0.1892925501,0.1564053595,0.1319311708,0.116634801,0.1151051596,0.1112810671,0.1013384312,0.09369024634,0.08604206145,0.09407265484,0.09407265484,0.0902485624,0.09483747929,0.1001912057,0.1005736142,0.1154875681,0.1131931171,0.1219885275,0.1162523925,0.1269598454,0.1323135793,0.1307839453,0.1258126199,0.120076485,0.1246653944,0.1193116605,0.1147227511,0.1139579341,0.1066921577,0.1097514331,0.1105162501,0.1043977067,0.1040152982,0.1116634831,0.118929252,0.1487571746,0.1682600379,0.1820267737,0.1663479954,0.1782026738,0.1732313633,0.1782026738,0.156787768,0.1288718879,0.1307839453,0.1043977067,0.0887189284,0.07533460855,0.07533460855,0.07342255861,0.079158701,0.07265774161,0.07304015011,0.07686424255,0.079923518,0.0818355605,0.07418738306,0.1246653944,0.3281070888,0.5258126259,0.8707457185,1,0.4726577401,0.1258126199,0.03862332553,0.05200764909,0.05430210382,0.08336520195,0.09904398024,0.1013384312,0.1059273407,0.1055449322,0.1043977067,0.1043977067,0.1147227511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.969994545,0.5586470366,0.3022367656,0.1505728364,0.1167484969,0.136388436,0.1347517669,0.1298417896,0.1309328973,0.1189307123,0.1352973282,0.1396617591,0.1347517669,0.1434806287,0.1352973282,0.1418439746,0.1571194828,0.1631205678,0.1571194828,0.1500272751,0.1658483297,0.1745771915,0.166393891,0.1740316451,0.1882160455,0.1953082383,0.1942171305,0.2225859314,0.2253136933,0.2362247705,0.2454991788,0.2651391029,0.2596835792,0.2640480101,0.2678668797,0.2635024488,0.2525913715,0.2340425551,0.2149481773,0.1838516146,0.1740316451,0.1609383523,0.1511183828,0.1342062205,0.1358428746,0.1271140277,0.12602292,0.1249318048,0.1314784437,0.1183851585,0.1369339824,0.1331151128,0.1265684664,0.1292962283,0.1325695515,0.1325695515,0.1374795437,0.1374795437,0.12602292,0.1342062205,0.1418439746,0.1472995132,0.1434806287,0.1331151128,0.136388436,0.1429350823,0.1292962283,0.1391161978,0.1402073056,0.1380250901,0.1309328973,0.1309328973,0.12602292,0.1292962283,0.1325695515,0.1178396046,0.1287506819,0.1249318048,0.1238406971,0.1112929657,0.12602292,0.1265684664,0.1189307123,0.1145662814,0.1222040355,0.1211129278,0.124386251,0.1254773587,0.1325695515,0.1156573892,0.1271140277,0.1172940508,0.1358428746,0.1385706514,0.1445717365,0.136388436,0.1385706514,0.1374795437,0.1478450596,0.1347517669,0.1467539519,0.1587561369,0.1374795437,0.1511183828,0.1445717365,0.1380250901,0.1462084055,0.1374795437,0.1429350823,0.1778505147,0.184397161,0.1942171305,0.184397161,0.1996726692,0.1800327301,0.202400431,0.1745771915,0.1734860837,0.1740316451,0.1516639441,0.1576650292,0.1402073056,0.142389521,0.1314784437,0.1222040355,0.1391161978,0.1462084055,0.14402619,0.1058374271,0,0.01091107447,0.5842880607,1,0.8417894244,0.5319148898,0.2154937238,0.1789416224,0.1729405373,0.1974904537,0.1702127606,0.1680305451,0.1713038683,0.1642116755,0.1773049682,0.178396076,0.1958537847,0.1865793765,0.1871249378,0.1953082383,0.1931260228,0.1936715692,0.1991271079,0.2078559697,0.2149481773,0.2122204006,0.2285870165,0.236770317,0.2329514474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.9372665882,0.9372665882,0.9141150117,0.867811799,0.8132935166,0.7401045561,0.6893203855,0.6280806661,0.5899925232,0.5758028626,0.536221087,0.5123226047,0.5153099298,0.540702045,0.542942524,0.52949965,0.533980608,0.538461566,0.5399551988,0.5265123248,0.5115758181,0.5041075349,0.4876773655,0.4869305491,0.5130694509,0.4899178445,0.4899178445,0.4831964076,0.5100821257,0.4981329441,0.4936519861,0.4682599008,0.4727408588,0.4637789428,0.4884242117,0.4749813378,0.4779686332,0.4846900702,0.5153099298,0.5436893106,0.5436893106,0.5683345795,0.5593726635,0.5377147198,0.6109036803,0.6452576518,0.6497386098,0.7050037384,0.7079910636,0.7318894863,0.661687851,0.6235997081,0.5698282123,0.5519043803,0.5392083526,0.5138162971,0.4861837327,0.4607916474,0.4660194218,0.4705003798,0.4518297315,0.5056011677,0.536221087,0.5646004677,0.7311426401,1,0.7072442174,0.1381628066,0,0.1799850613,0.2875280082,0.3584764898,0.3905899823,0.4032860398,0.4197162092,0.4122479558,0.4271844625,0.4212098718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.9218139052,0.7263486981,0.3119624853,0.0461297892,0.1039874926,0.1939014792,0.259577781,0.2939796746,0.3260359764,0.3354182839,0.3393276036,0.3362001479,0.3440187573,0.3448006213,0.378420651,0.3698201776,0.3604378402,0.3745113313,0.3979671597,0.3870211244,0.4136043787,0.4026583135,0.4096950889,0.4472244084,0.4347146153,0.4652071893,0.4480062425,0.4573885798,0.4933541715,0.5058639646,0.5332291126,0.5426114202,0.5473026037,0.5676309466,0.5989053845,0.5965598226,0.6278342605,0.605160296,0.6184518933,0.594214201,0.5559030771,0.5277560353,0.483971864,0.4675527811,0.4167318344,0.425332278,0.3940578699,0.3768569231,0.3901485503,0.3557466865,0.379984349,0.3471462131,0.3588741124,0.3549648225,0.3362001479,0.3510555029,0.3385457397,0.3432368934,0.347928077,0.3408913314,0.350273639,0.3268178403,0.3315089941,0.3229085207,0.3354182839,0.3315089941,0.3260359764,0.3017982841,0.3275996745,0.3252541125,0.3549648225,0.377638787,0.394839704,0.4276778698,0.4440969527,0.4612978995,0.4605160356,0.4487881064,0.4417513609,0.3917122781,0.377638787,0.3565285504,0.2978889644,0.3033620119,0.286942929,0.2752149999,0.287724793,0.259577781,0.2885066569,0.2736513019,0.2861610651,0.2791243196,0.2486317456,0.2681782544,0.3088350296,0.4010946155,0.485535562,0.7044566274,1,0.3909304142,0.1047693491,0,0.1571540236,0.2212666124,0.2697419822,0.3080531657,0.3213447928,0.3119624853,0.3299452662,0.3369820118,0.350273639,0.3541829586,0.3385457397,0.378420651,0.3987490237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.6314181089,0.2793398499,0.02567237243,0.08740831167,0.2408313006,0.2420537919,0.2310513407,0.2224938869,0.2420537919,0.2475550175,0.2371638119,0.2610024512,0.2640586793,0.2622249424,0.2683373988,0.2768948674,0.2597799599,0.2817848325,0.287286073,0.3160146773,0.3105134368,0.3160146773,0.3386307955,0.3416870534,0.3691931665,0.3979217708,0.4248166382,0.4425427914,0.4535452425,0.4786063433,0.4841075838,0.4914425313,0.5042787194,0.4981662631,0.4926650226,0.4841075838,0.4633251727,0.4333740771,0.4015892446,0.386308074,0.378361851,0.3319070935,0.3392420411,0.321515888,0.3276283741,0.3190709054,0.3086796999,0.3190709054,0.3196821511,0.3349633217,0.3111246824,0.3374083042,0.3325183392,0.3367970586,0.3533007205,0.3343520761,0.3435207903,0.3410758078,0.3276283741,0.3233496249,0.321515888,0.3172371686,0.321515888,0.3050122261,0.3105134368,0.3129584491,0.3105134368,0.306845963,0.3105134368,0.3099021912,0.3111246824,0.2793398499,0.2982884943,0.2787286043,0.2854523361,0.3056234717,0.2958435118,0.3092909455,0.3459657729,0.3496332467,0.3722493947,0.3875305653,0.4052567184,0.3948655128,0.4333740771,0.4223716259,0.3801955879,0.3575794697,0.2933985293,0.2665036619,0.2622249424,0.2768948674,0.2506112456,0.2359413207,0.2328850925,0.2206601501,0.2267726213,0.2292176038,0.2243276238,0.2243276238,0.2096576989,0.3771393597,0.5061124563,0.8526895046,0.9022004604,0.4572127163,0.1601466984,0,0.1552567184,0.2512224913,0.2396088094,0.2341075838,0.235330075,0.2273838669,0.2457212657,0.2603912055,0.240220055,0.2585574687,0.2610024512,0.2665036619,0.2707823813,0.2677261531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.5636026263,0.2534818947,0,0.1541318446,0.3454039097,0.3881151378,0.420612812,0.4224698246,0.4271123409,0.4224698246,0.4410399199,0.4373258948,0.4531104863,0.4633240402,0.4772516191,0.4939647317,0.5051068068,0.5116063356,0.5441039801,0.5608170629,0.5394614935,0.5998142958,0.6202414036,0.6480965614,0.681522727,0.7381615639,0.8096564412,0.8235840201,0.8421541452,0.883936882,0.9210770726,0.9350046515,0.872794807,0.8031569123,0.7233054638,0.6703807116,0.6183844209,0.5413184762,0.487465173,0.5060352683,0.4791086316,0.4661095738,0.4596100152,0.4772516191,0.4883936942,0.4698235989,0.4726091027,0.4549674988,0.4707520902,0.4633240402,0.4633240402,0.4549674988,0.4568245113,0.4809656441,0.4809656441,0.4438254535,0.4586815238,0.4967502356,0.4744661152,0.4753946066,0.5162488222,0.5487465262,0.5561745763,0.5691736341,0.6453110576,0.5385329723,0.4856081605,0.4763231277,0.4698235989,0.4410399199,0.4447539449,0.4233983159,0.4363974035,0.4048282206,0.4391829073,0.4103992581,0.4280408621,0.413184762,0.3379758596,0.4113277495,0.5775302052,0.9331476092,0.681522727,0.4122562706,0.1281336993,0.1039925739,0.3361188471,0.3695450425,0.4085422456,0.4317548871,0.4493964612,0.4531104863,0.4791086316,0.413184762,0.4484679699,0.4447539449,0.4688950777,0.491179198,0.4726091027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
